inclusive,delim,example_input,input,expected,actual,result,result_emojis,model_input
False,tab,500,25,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,26,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,27,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,28,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,29,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,30,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,31,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,32,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,33,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,34,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,35,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,36,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,37,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,38,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,39,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,40,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,41,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,42,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,43,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,44,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,45,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,46,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,47,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,48,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,49,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,50,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,51,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,52,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,53,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,54,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,55,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,56,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,57,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,58,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,59,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,60,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,61,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,62,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,63,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,64,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,65,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,66,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,67,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,68,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,69,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,70,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,71,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,72,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,73,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,74,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,75,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,76,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,77,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,78,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,79,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,80,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,81,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,82,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,83,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,84,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,85,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,86,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,87,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,88,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,89,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,90,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,91,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,92,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,93,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,94,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,95,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,96,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,97,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,98,,,,,input/codeparrot/string_sequence/38.txt
False,tab,500,99,,,,,input/codeparrot/string_sequence/38.txt
False,vertical line,1,0,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,1,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,2,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,3,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,4,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,5,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,6,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,7,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,8,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,9,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,10,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,11,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,12,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,13,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,14,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,15,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,16,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,17,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,18,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,19,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,20,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,21,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,22,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,23,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,24,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,25,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,26,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,27,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,28,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,29,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,30,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,31,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,32,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,33,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,34,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,35,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,36,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,37,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,38,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,39,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,40,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,41,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,42,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,43,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,44,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,45,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,46,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,47,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,48,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,49,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,50,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,51,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,52,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,53,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,54,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,55,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,56,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,57,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,58,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,59,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,60,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,61,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,62,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,63,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,64,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,65,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,66,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,67,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,68,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,69,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,70,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,71,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,72,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,73,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,74,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,75,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,76,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,77,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,78,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,79,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,80,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,81,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,82,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,83,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,84,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,85,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,86,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,87,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,88,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,89,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,90,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,91,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,92,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,93,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,94,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,95,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,96,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,97,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,98,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,1,99,,,,,input/codeparrot/string_sequence/39.txt
False,vertical line,100,0,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,1,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,2,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,3,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,4,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,5,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,6,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,7,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,8,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,9,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,10,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,11,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,12,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,13,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,14,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,15,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,16,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,17,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,18,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,19,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,20,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,21,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,22,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,23,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,24,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,25,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,26,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,27,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,28,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,29,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,30,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,31,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,32,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,33,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,34,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,35,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,36,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,37,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,38,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,39,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,40,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,41,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,42,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,43,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,44,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,45,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,46,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,47,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,48,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,49,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,50,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,51,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,52,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,53,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,54,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,55,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,56,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,57,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,58,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,59,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,60,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,61,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,62,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,63,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,64,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,65,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,66,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,67,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,68,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,69,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,70,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,71,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,72,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,73,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,74,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,75,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,76,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,77,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,78,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,79,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,80,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,81,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,82,,,,,input/codeparrot/string_sequence/40.txt
False,vertical line,100,83,,,,,input/codeparrot/string_sequence/40.txt
